time,badj_open,badj_high,badj_low,badj_close,unadj_open,unadj_high,unadj_low,unadj_close,source,conflict,unadj_prev_close,badj_prev_close,badj_close_delta,badj_open_gap_delta,continuous_return,continuous_gap_return,unadj_raw_return,estimated_roll_effect_return,mnq_point_pnl_per_contract,nq_point_pnl_per_contract
2009-01-28,4640.75,4697.75,4638.0,4684.25,1187.75,1244.75,1185.0,1231.25,long_file_only,False,1185.75,4638.75,45.5,2.0,0.03837233818258486,0.001686696183849884,0.0383723381825849,3.469446951953614e-17,91.0,910.0
2009-01-29,4683.0,4684.25,4649.0,4659.0,1230.0,1231.25,1196.0,1206.0,long_file_only,False,1231.25,4684.25,-25.25,-1.25,-0.02050761421319797,-0.0010152284263959391,-0.020507614213198022,-5.204170427930421e-17,-50.5,-505.0
2009-01-30,4660.5,4667.25,4626.75,4632.25,1207.5,1214.25,1173.75,1179.25,long_file_only,False,1206.0,4659.0,-26.75,1.5,-0.022180762852404643,0.0012437810945273632,-0.022180762852404667,-2.42861286636753e-17,-53.5,-535.0
2009-02-02,4634.0,4655.0,4606.5,4641.75,1181.0,1202.0,1153.5,1188.75,long_file_only,False,1179.25,4632.25,9.5,1.75,0.008055967776128896,0.001483994064023744,0.008055967776128936,3.9898639947466563e-17,19.0,190.0
2009-02-03,4642.75,4670.75,4630.5,4660.75,1189.75,1217.75,1177.5,1207.75,long_file_only,False,1188.75,4641.75,19.0,1.0,0.01598317560462671,0.0008412197686645636,0.015983175604626698,-1.0408340855860843e-17,38.0,380.0
2009-02-04,4661.5,4695.75,4656.75,4667.0,1208.5,1242.75,1203.75,1214.0,long_file_only,False,1207.75,4660.75,6.25,0.75,0.00517491202649555,0.000620989443179466,0.0051749120264954485,-1.0148132334464322e-16,12.5,125.0
2009-02-05,4667.75,4702.25,4638.0,4687.5,1214.75,1249.25,1185.0,1234.5,long_file_only,False,1214.0,4667.0,20.5,0.75,0.01688632619439868,0.0006177924217462932,0.016886326194398782,1.0061396160665481e-16,41.0,410.0
2009-02-06,4689.5,4732.5,4683.25,4728.75,1236.5,1279.5,1230.25,1275.75,long_file_only,False,1234.5,4687.5,41.25,2.0,0.03341433778857837,0.0016200891049007696,0.033414337788578274,-9.71445146547012e-17,82.5,825.0
2009-02-09,4726.0,4738.5,4711.0,4728.75,1273.0,1285.5,1258.0,1275.75,long_file_only,False,1275.75,4728.75,0.0,-2.75,0.0,-0.002155594748187341,0.0,0.0,0.0,0.0
2009-02-10,4727.25,4739.0,4674.5,4685.5,1274.25,1286.0,1221.5,1232.5,long_file_only,False,1275.75,4728.75,-43.25,-1.5,-0.033901626494219086,-0.0011757789535567313,-0.03390162649421913,-4.163336342344337e-17,-86.5,-865.0
2009-02-11,4680.0,4692.75,4659.5,4677.5,1227.0,1239.75,1206.5,1224.5,long_file_only,False,1232.5,4685.5,-8.0,-5.5,-0.006490872210953347,-0.004462474645030426,-0.006490872210953347,0.0,-16.0,-160.0
2009-02-12,4677.75,4700.0,4655.5,4698.25,1224.75,1247.0,1202.5,1245.25,long_file_only,False,1224.5,4677.5,20.75,0.25,0.01694569211923234,0.0002041649652919559,0.01694569211923236,1.734723475976807e-17,41.5,415.0
2009-02-13,4698.25,4708.0,4679.0,4682.25,1245.25,1255.0,1226.0,1229.25,long_file_only,False,1245.25,4698.25,-16.0,0.0,-0.012848825537040755,0.0,-0.012848825537040809,-5.377642775528102e-17,-32.0,-320.0
2009-02-17,4677.25,4680.0,4632.0,4635.5,1224.25,1227.0,1179.0,1182.5,long_file_only,False,1229.25,4682.25,-46.75,-5.0,-0.03803131991051454,-0.004067520846044336,-0.03803131991051456,-2.0816681711721685e-17,-93.5,-935.0
2009-02-18,4638.25,4657.0,4624.5,4633.0,1185.25,1204.0,1171.5,1180.0,long_file_only,False,1182.5,4635.5,-2.5,2.75,-0.0021141649048625794,0.002325581395348837,-0.0021141649048626032,-2.3852447794681098e-17,-5.0,-50.0
2009-02-19,4631.5,4654.5,4618.25,4623.5,1178.5,1201.5,1165.25,1170.5,long_file_only,False,1180.0,4633.0,-9.5,-1.5,-0.008050847457627118,-0.001271186440677966,-0.008050847457627075,4.336808689942018e-17,-19.0,-190.0
2009-02-20,4623.5,4636.5,4603.0,4624.75,1170.5,1183.5,1150.0,1171.75,long_file_only,False,1170.5,4623.5,1.25,0.0,0.0010679196924391287,0.0,0.0010679196924390233,-1.0538445116559103e-16,2.5,25.0
2009-02-23,4627.5,4649.0,4578.5,4588.75,1174.5,1196.0,1125.5,1135.75,long_file_only,False,1171.75,4624.75,-36.0,2.75,-0.03072327714956262,0.002346917004480478,-0.030723277149562578,4.163336342344337e-17,-72.0,-720.0
2009-02-24,4589.0,4629.75,4586.0,4616.5,1136.0,1176.75,1133.0,1163.5,long_file_only,False,1135.75,4588.75,27.75,0.25,0.02443319392471935,0.00022011886418666079,0.02443319392471932,-2.7755575615628914e-17,55.5,555.0
2009-02-25,4616.0,4637.25,4595.0,4607.0,1163.0,1184.25,1142.0,1154.0,long_file_only,False,1163.5,4616.5,-9.5,-0.5,-0.008165019338203695,-0.0004297378599054577,-0.008165019338203683,1.214306433183765e-17,-19.0,-190.0
2009-02-26,4608.5,4628.0,4579.75,4585.25,1155.5,1175.0,1126.75,1132.25,long_file_only,False,1154.0,4607.0,-21.75,1.5,-0.018847487001733103,0.0012998266897746968,-0.01884748700173311,-6.938893903907228e-18,-43.5,-435.0
2009-02-27,4584.0,4591.75,4560.25,4570.0,1131.0,1138.75,1107.25,1117.0,long_file_only,False,1132.25,4585.25,-15.25,-1.25,-0.01346875689997792,-0.001103996467211305,-0.013468756899977952,-3.122502256758253e-17,-30.5,-305.0
2009-03-02,4567.25,4569.0,4527.25,4539.0,1114.25,1116.0,1074.25,1086.0,long_file_only,False,1117.0,4570.0,-31.0,-2.75,-0.02775290957923008,-0.0024619516562220233,-0.027752909579230045,3.469446951953614e-17,-62.0,-620.0
2009-03-03,4539.0,4555.25,4521.0,4525.0,1086.0,1102.25,1068.0,1072.0,long_file_only,False,1086.0,4539.0,-14.0,0.0,-0.01289134438305709,0.0,-0.012891344383057057,3.2959746043559335e-17,-28.0,-280.0
2009-03-04,4526.0,4578.0,4515.0,4554.0,1073.0,1125.0,1062.0,1101.0,long_file_only,False,1072.0,4525.0,29.0,1.0,0.027052238805970148,0.0009328358208955224,0.027052238805970186,3.8163916471489756e-17,58.0,580.0
2009-03-05,4575.25,4575.25,4525.0,4536.0,1122.25,1122.25,1072.0,1083.0,long_file_only,False,1101.0,4554.0,-18.0,21.25,-0.01634877384196185,0.01930063578564941,-0.016348773841961872,-2.0816681711721685e-17,-36.0,-360.0
2009-03-06,4537.0,4542.5,4496.0,4529.5,1084.0,1089.5,1043.0,1076.5,long_file_only,False,1083.0,4536.0,-6.5,1.0,-0.006001846722068329,0.0009233610341643582,-0.0060018467220683824,-5.377642775528102e-17,-13.0,-130.0
2009-03-09,4529.75,4540.75,4493.25,4500.0,1076.75,1087.75,1040.25,1047.0,long_file_only,False,1076.5,4529.5,-29.5,0.25,-0.02740362285183465,0.00023223409196470042,-0.02740362285183462,3.122502256758253e-17,-59.0,-590.0
2009-03-10,4498.25,4565.5,4494.75,4559.0,1045.25,1112.5,1041.75,1106.0,long_file_only,False,1047.0,4500.0,59.0,-1.75,0.05635148042024833,-0.0016714422158548234,0.05635148042024829,-4.163336342344337e-17,118.0,1180.0
2009-03-11,4558.0,4588.75,4558.0,4578.0,1105.0,1135.75,1105.0,1125.0,long_file_only,False,1106.0,4559.0,19.0,-1.0,0.017179023508137433,-0.0009041591320072332,0.017179023508137492,5.898059818321144e-17,38.0,380.0
2009-03-12,4578.5,4620.75,4564.75,4617.5,1125.5,1167.75,1111.75,1164.5,long_file_only,False,1125.0,4578.0,39.5,0.5,0.035111111111111114,0.00044444444444444447,0.03511111111111109,-2.0816681711721685e-17,79.0,790.0
2009-03-13,4612.0,4629.0,4602.25,4622.5,1159.0,1176.0,1149.25,1169.5,long_file_only,False,1164.5,4617.5,5.0,-5.5,0.004293688278231,-0.0047230571060541005,0.004293688278230956,-4.423544863740858e-17,10.0,100.0
2009-03-16,4622.0,4635.0,4597.0,4606.75,1169.0,1182.0,1144.0,1153.75,long_file_only,False,1169.5,4622.5,-15.75,-0.5,-0.013467293715262932,-0.00042753313381787086,-0.013467293715262896,3.642919299551295e-17,-31.5,-315.0
2009-03-17,4605.75,4646.0,4601.25,4644.75,1151.25,1191.5,1146.75,1190.25,long_file_only,False,1153.75,4606.75,38.0,-1.0,0.032936078006500544,-0.000866738894907909,0.03163596966413862,-0.0013001083423619247,76.0,760.0
2009-03-18,4644.5,4679.25,4633.5,4667.25,1190.0,1224.75,1179.0,1212.75,long_file_only,False,1190.25,4644.75,22.5,-0.25,0.01890359168241966,-0.00021003990758244065,0.018903591682419618,-4.163336342344337e-17,45.0,450.0
2009-03-19,4666.25,4677.25,4649.0,4658.0,1211.75,1222.75,1194.5,1203.5,long_file_only,False,1212.75,4667.25,-9.25,-1.0,-0.007627293341579056,-0.0008245722531436817,-0.007627293341579078,-2.168404344971009e-17,-18.5,-185.0
2009-03-20,4659.25,4674.5,4631.75,4642.5,1204.75,1220.0,1177.25,1188.0,long_file_only,False,1203.5,4658.0,-15.5,1.25,-0.012879102617366016,0.001038637307852098,-0.012879102617366023,-6.938893903907228e-18,-31.0,-310.0
2009-03-23,4641.0,4712.5,4641.0,4706.5,1186.5,1258.0,1186.5,1252.0,long_file_only,False,1188.0,4642.5,64.0,-1.5,0.05387205387205387,-0.0012626262626262627,0.05387205387205385,-2.0816681711721685e-17,128.0,1280.0
2009-03-24,4708.0,4709.5,4686.0,4690.75,1253.5,1255.0,1231.5,1236.25,long_file_only,False,1252.0,4706.5,-15.75,1.5,-0.012579872204472844,0.0011980830670926517,-0.012579872204472875,-3.122502256758253e-17,-31.5,-315.0
2009-03-25,4690.0,4716.0,4659.75,4688.0,1235.5,1261.5,1205.25,1233.5,long_file_only,False,1236.25,4690.75,-2.75,-0.75,-0.002224469160768453,-0.0006066734074823053,-0.002224469160768461,-7.806255641895632e-18,-5.5,-55.0
2009-03-26,4685.5,4736.25,4685.5,4727.5,1231.0,1281.75,1231.0,1273.0,long_file_only,False,1233.5,4688.0,39.5,-2.5,0.032022699635184435,-0.002026753141467369,0.03202269963518445,1.3877787807814457e-17,79.0,790.0
2009-03-27,4728.0,4731.5,4702.5,4710.5,1273.5,1277.0,1248.0,1256.0,long_file_only,False,1273.0,4727.5,-17.0,0.5,-0.01335428122545169,0.00039277297721916735,-0.01335428122545168,8.673617379884035e-18,-34.0,-340.0
2009-03-30,4704.5,4709.0,4658.0,4677.25,1250.0,1254.5,1203.5,1222.75,long_file_only,False,1256.0,4710.5,-33.25,-6.0,-0.026472929936305734,-0.004777070063694267,-0.026472929936305678,5.551115123125783e-17,-66.5,-665.0
2009-03-31,4677.25,4712.25,4676.5,4692.0,1222.75,1257.75,1222.0,1237.5,long_file_only,False,1222.75,4677.25,14.75,0.0,0.012062972807196893,0.0,0.012062972807196815,-7.806255641895632e-17,29.5,295.0
2009-04-01,4682.5,4709.25,4664.5,4705.5,1228.0,1254.75,1210.0,1251.0,long_file_only,False,1237.5,4692.0,13.5,-9.5,0.01090909090909091,-0.007676767676767677,0.01090909090909098,6.938893903907228e-17,27.0,270.0
2009-04-02,4705.5,4765.25,4703.25,4756.0,1251.0,1310.75,1248.75,1301.5,long_file_only,False,1251.0,4705.5,50.5,0.0,0.04036770583533174,0.0,0.04036770583533178,4.163336342344337e-17,101.0,1010.0
2009-04-03,4758.25,4772.5,4747.75,4770.75,1303.75,1318.0,1293.25,1316.25,long_file_only,False,1301.5,4756.0,14.75,2.25,0.01133307721859393,0.0017287744909719553,0.011333077218594001,7.112366251504909e-17,29.5,295.0
2009-04-06,4770.0,4782.0,4740.0,4766.5,1315.5,1327.5,1285.5,1312.0,long_file_only,False,1316.25,4770.75,-4.25,-0.75,-0.003228869895536562,-0.0005698005698005698,-0.0032288698955366124,-5.0306980803327406e-17,-8.5,-85.0
2009-04-07,4766.5,4771.75,4721.25,4735.25,1312.0,1317.25,1266.75,1280.75,long_file_only,False,1312.0,4766.5,-31.25,0.0,-0.02381859756097561,0.0,-0.023818597560975596,1.3877787807814457e-17,-62.5,-625.0
2009-04-08,4736.5,4760.25,4721.5,4753.0,1282.0,1305.75,1267.0,1298.5,long_file_only,False,1280.75,4735.25,17.75,1.25,0.013859066952957251,0.0009759906304899473,0.013859066952957244,-6.938893903907228e-18,35.5,355.0
2009-04-09,4753.25,4795.75,4751.75,4790.5,1298.75,1341.25,1297.25,1336.0,long_file_only,False,1298.5,4753.0,37.5,0.25,0.02887947631882942,0.00019252984212552945,0.028879476318829367,-5.204170427930421e-17,75.0,750.0
2009-04-13,4786.5,4798.0,4776.0,4786.5,1332.0,1343.5,1321.5,1332.0,long_file_only,False,1336.0,4790.5,-4.0,-4.0,-0.0029940119760479044,-0.0029940119760479044,-0.0029940119760478723,3.209238430557093e-17,-8.0,-80.0
2009-04-14,4788.5,4795.5,4765.0,4778.5,1334.0,1341.0,1310.5,1324.0,long_file_only,False,1332.0,4786.5,-8.0,2.0,-0.006006006006006006,0.0015015015015015015,-0.006006006006005982,2.42861286636753e-17,-16.0,-160.0
2009-04-15,4767.25,4774.5,4748.0,4771.5,1312.75,1320.0,1293.5,1317.0,long_file_only,False,1324.0,4778.5,-7.0,-11.25,-0.005287009063444109,-0.008496978851963747,-0.005287009063444148,-3.903127820947816e-17,-14.0,-140.0
2009-04-16,4771.25,4812.75,4761.75,4806.5,1316.75,1358.25,1307.25,1352.0,long_file_only,False,1317.0,4771.5,35.0,-0.25,0.026575550493545937,-0.00018982536066818528,0.026575550493545874,-6.245004513516506e-17,70.0,700.0
2009-04-17,4805.25,4815.25,4791.25,4806.5,1350.75,1360.75,1336.75,1352.0,long_file_only,False,1352.0,4806.5,0.0,-1.25,0.0,-0.0009245562130177514,0.0,0.0,0.0,0.0
2009-04-20,4804.0,4804.0,4756.0,4768.0,1349.5,1349.5,1301.5,1313.5,long_file_only,False,1352.0,4806.5,-38.5,-2.5,-0.028476331360946745,-0.0018491124260355029,-0.02847633136094674,6.938893903907228e-18,-77.0,-770.0
2009-04-21,4767.5,4784.5,4754.25,4782.5,1313.0,1330.0,1299.75,1328.0,long_file_only,False,1313.5,4768.0,14.5,-0.5,0.011039208222306814,-0.00038066235249333843,0.011039208222306751,-6.245004513516506e-17,29.0,290.0
2009-04-22,4782.25,4816.5,4769.25,4778.0,1327.75,1362.0,1314.75,1323.5,long_file_only,False,1328.0,4782.5,-4.5,-0.25,-0.00338855421686747,-0.00018825301204819278,-0.0033885542168674565,1.3444106938820255e-17,-9.0,-90.0
2009-04-23,4782.75,4801.75,4773.5,4796.5,1328.25,1347.25,1319.0,1342.0,long_file_only,False,1323.5,4778.0,18.5,4.75,0.013978088401964487,0.0035889686437476386,0.013978088401964461,-2.6020852139652106e-17,37.0,370.0
2009-04-24,4797.5,4833.0,4790.0,4829.5,1343.0,1378.5,1335.5,1375.0,long_file_only,False,1342.0,4796.5,33.0,1.0,0.02459016393442623,0.0007451564828614009,0.024590163934426146,-8.326672684688674e-17,66.0,660.0
2009-04-27,4822.5,4838.0,4804.75,4827.75,1368.0,1383.5,1350.25,1373.25,long_file_only,False,1375.0,4829.5,-1.75,-7.0,-0.0012727272727272728,-0.005090909090909091,-0.0012727272727273142,-4.141652298894627e-17,-3.5,-35.0
2009-04-28,4826.0,4832.0,4805.5,4815.0,1371.5,1377.5,1351.0,1360.5,long_file_only,False,1373.25,4827.75,-12.75,-1.75,-0.009284543965046422,-0.0012743491716730383,-0.00928454396504641,1.214306433183765e-17,-25.5,-255.0
2009-04-29,4813.75,4851.75,4809.5,4832.25,1359.25,1397.25,1355.0,1377.75,long_file_only,False,1360.5,4815.0,17.25,-1.25,0.012679162072767364,-0.0009187798603454612,0.012679162072767314,-5.0306980803327406e-17,34.5,345.0
2009-04-30,4831.75,4871.75,4830.75,4848.0,1377.25,1417.25,1376.25,1393.5,long_file_only,False,1377.75,4832.25,15.75,-0.5,0.011431682090364725,-0.0003629105425512611,0.011431682090364825,1.0061396160665481e-16,31.5,315.0
2009-05-01,4843.25,4857.25,4835.5,4853.0,1388.75,1402.75,1381.0,1398.5,long_file_only,False,1393.5,4848.0,5.0,-4.75,0.003588087549336204,-0.0034086831718693937,0.0035880875493361497,-5.421010862427522e-17,10.0,100.0
2009-05-04,4852.0,4880.25,4852.0,4877.0,1397.5,1425.75,1397.5,1422.5,long_file_only,False,1398.5,4853.0,24.0,-1.0,0.01716124419020379,-0.0007150518412584912,0.017161244190203817,2.7755575615628914e-17,48.0,480.0
2009-05-05,4878.5,4882.75,4860.75,4881.75,1424.0,1428.25,1406.25,1427.25,long_file_only,False,1422.5,4877.0,4.75,1.5,0.0033391915641476275,0.001054481546572935,0.0033391915641476366,9.107298248878237e-18,9.5,95.0
2009-05-06,4880.75,4890.0,4853.5,4884.25,1426.25,1435.5,1399.0,1429.75,long_file_only,False,1427.25,4881.75,2.5,-1.0,0.0017516202487300753,-0.0007006480994920302,0.0017516202487299903,-8.500145032286355e-17,5.0,50.0
2009-05-07,4882.25,4892.25,4829.75,4849.0,1427.75,1437.75,1375.25,1394.5,long_file_only,False,1429.75,4884.25,-35.25,-2.0,-0.0246546599055779,-0.001398845952089526,-0.024654659905577914,-1.3877787807814457e-17,-70.5,-705.0
2009-05-08,4848.5,4864.75,4830.25,4844.0,1394.0,1410.25,1375.75,1389.5,long_file_only,False,1394.5,4849.0,-5.0,-0.5,-0.0035855145213338113,-0.00035855145213338117,-0.0035855145213338213,-9.974659986866641e-18,-10.0,-100.0
2009-05-11,4841.5,4864.25,4820.5,4851.25,1387.0,1409.75,1366.0,1396.75,long_file_only,False,1389.5,4844.0,7.25,-2.5,0.005217704210147535,-0.0017992083483267362,0.005217704210147556,2.0816681711721685e-17,14.5,145.0
2009-05-12,4851.5,4861.0,4815.25,4839.5,1397.0,1406.5,1360.75,1385.0,long_file_only,False,1396.75,4851.25,-11.75,0.25,-0.008412385895829605,0.00017898693395382138,-0.0084123858958296,5.204170427930421e-18,-23.5,-235.0
2009-05-13,4840.5,4844.0,4792.75,4798.75,1386.0,1389.5,1338.25,1344.25,long_file_only,False,1385.0,4839.5,-40.75,1.0,-0.029422382671480143,0.0007220216606498195,-0.02942238267148012,2.42861286636753e-17,-81.5,-815.0
2009-05-14,4799.0,4823.25,4791.0,4808.25,1344.5,1368.75,1336.5,1353.75,long_file_only,False,1344.25,4798.75,9.5,0.25,0.007067137809187279,0.0001859773107680863,0.007067137809187329,5.0306980803327406e-17,19.0,190.0
2009-05-15,4808.75,4827.5,4795.75,4808.75,1354.25,1373.0,1341.25,1354.25,long_file_only,False,1353.75,4808.25,0.5,0.5,0.0003693444136657433,0.0003693444136657433,0.00036934441366565096,-9.23198149871407e-17,1.0,10.0
2009-05-18,4806.75,4847.0,4797.0,4843.0,1352.25,1392.5,1342.5,1388.5,long_file_only,False,1354.25,4808.75,34.25,-2.0,0.025290751338379176,-0.0014768321949418497,0.025290751338379103,-7.28583859910259e-17,68.5,685.0
2009-05-19,4843.5,4865.0,4833.5,4848.5,1389.0,1410.5,1379.0,1394.0,long_file_only,False,1388.5,4843.0,5.5,0.5,0.003961109110550955,0.00036010082823190496,0.00396110911055092,-3.469446951953614e-17,11.0,110.0
2009-05-20,4847.5,4877.5,4841.0,4847.0,1393.0,1423.0,1386.5,1392.5,long_file_only,False,1394.0,4848.5,-1.5,-1.0,-0.0010760401721664275,-0.0007173601147776184,-0.001076040172166448,-2.0599841277224584e-17,-3.0,-30.0
2009-05-21,4846.5,4848.0,4806.5,4822.0,1392.0,1393.5,1352.0,1367.5,long_file_only,False,1392.5,4847.0,-25.0,-0.5,-0.017953321364452424,-0.0003590664272890485,-0.01795332136445238,4.5102810375396984e-17,-50.0,-500.0
2009-05-22,4822.75,4833.75,4806.75,4815.25,1368.25,1379.25,1352.25,1360.75,long_file_only,False,1367.5,4822.0,-6.75,0.75,-0.004936014625228519,0.0005484460694698354,-0.004936014625228524,-5.204170427930421e-18,-13.5,-135.0
2009-05-26,4814.25,4869.0,4797.25,4865.25,1359.75,1414.5,1342.75,1410.75,long_file_only,False,1360.75,4815.25,50.0,-1.0,0.03674444240308653,-0.0007348888480617307,0.0367444424030865,-3.469446951953614e-17,100.0,1000.0
2009-05-27,4864.75,4883.25,4852.25,4858.5,1410.25,1428.75,1397.75,1404.0,long_file_only,False,1410.75,4865.25,-6.75,-0.5,-0.004784688995215311,-0.000354421407052986,-0.004784688995215336,-2.5153490401663703e-17,-13.5,-135.0
2009-05-28,4857.0,4878.75,4843.75,4872.75,1402.5,1424.25,1389.25,1418.25,long_file_only,False,1404.0,4858.5,14.25,-1.5,0.01014957264957265,-0.0010683760683760685,0.010149572649572614,-3.642919299551295e-17,28.5,285.0
2009-05-29,4872.25,4897.25,4865.5,4890.0,1417.75,1442.75,1411.0,1435.5,long_file_only,False,1418.25,4872.75,17.25,-0.5,0.012162876784769964,-0.00035254715318173806,0.012162876784769905,-5.898059818321144e-17,34.5,345.0
2009-06-01,4888.5,4936.75,4884.5,4924.5,1434.0,1482.25,1430.0,1470.0,long_file_only,False,1435.5,4890.0,34.5,-1.5,0.024033437826541274,-0.0010449320794148381,0.024033437826541215,-5.898059818321144e-17,69.0,690.0
2009-06-02,4924.5,4949.0,4919.0,4933.0,1470.0,1494.5,1464.5,1478.5,long_file_only,False,1470.0,4924.5,8.5,0.0,0.005782312925170068,0.0,0.005782312925170174,1.0668549377257364e-16,17.0,170.0
2009-06-03,4933.5,4939.0,4913.25,4932.0,1479.0,1484.5,1458.75,1477.5,long_file_only,False,1478.5,4933.0,-1.0,0.5,-0.0006763611768684477,0.00033818058843422386,-0.000676361176868423,2.47198095326695e-17,-2.0,-20.0
2009-06-04,4930.25,4948.25,4928.25,4947.5,1475.75,1493.75,1473.75,1493.0,long_file_only,False,1477.5,4932.0,15.5,-1.75,0.010490693739424704,-0.0011844331641285956,0.010490693739424684,-2.0816681711721685e-17,31.0,310.0
2009-06-05,4947.25,4967.5,4933.0,4949.5,1492.75,1513.0,1478.5,1495.0,long_file_only,False,1493.0,4947.5,2.0,-0.25,0.0013395847287340924,-0.00016744809109176155,0.0013395847287340779,-1.452830911130576e-17,4.0,40.0
2009-06-08,4946.25,4954.75,4921.25,4945.0,1491.75,1500.25,1466.75,1490.5,long_file_only,False,1495.0,4949.5,-4.5,-3.25,-0.0030100334448160534,-0.002173913043478261,-0.003010033444816096,-4.2500725161431774e-17,-9.0,-90.0
2009-06-09,4944.75,4964.0,4941.0,4955.25,1490.25,1509.5,1486.5,1500.75,long_file_only,False,1490.5,4945.0,10.25,-0.25,0.006876886950687689,-0.0001677289500167729,0.006876886950687666,-2.2551405187698492e-17,20.5,205.0
2009-06-10,4954.75,4972.25,4927.75,4950.25,1500.25,1517.75,1473.25,1495.75,long_file_only,False,1500.75,4955.25,-5.0,-0.5,-0.0033316674995835416,-0.0003331667499583542,-0.0033316674995835793,-3.7730235602495554e-17,-10.0,-100.0
2009-06-11,4949.0,4966.5,4942.75,4946.5,1494.5,1512.0,1488.25,1492.0,long_file_only,False,1495.75,4950.25,-3.75,-1.25,-0.0025071034598027745,-0.0008357011532675915,-0.002507103459802762,1.2576745200831851e-17,-7.5,-75.0
2009-06-12,4943.75,4952.0,4924.25,4941.0,1489.25,1497.5,1469.75,1486.5,long_file_only,False,1492.0,4946.5,-5.5,-2.75,-0.003686327077747989,-0.0018431635388739946,-0.003686327077747964,2.5153490401663703e-17,-11.0,-110.0
2009-06-15,4937.25,4937.5,4899.25,4913.0,1482.75,1483.0,1444.75,1458.5,long_file_only,False,1486.5,4941.0,-28.0,-3.75,-0.018836192398250923,-0.0025227043390514633,-0.01883619239825096,-3.8163916471489756e-17,-56.0,-560.0
2009-06-16,4912.5,4924.0,4897.0,4900.0,1456.75,1468.25,1441.25,1444.25,long_file_only,False,1458.5,4913.0,-13.0,-0.5,-0.008913267055193692,-0.00034281796366129587,-0.009770311964346967,-0.0008570449091532747,-26.0,-260.0
2009-06-17,4899.5,4925.25,4893.5,4909.25,1443.75,1469.5,1437.75,1453.5,long_file_only,False,1444.25,4900.0,9.25,-0.5,0.006404708326120824,-0.00034620045006058506,0.006404708326120723,-1.0148132334464322e-16,18.5,185.0
2009-06-18,4908.75,4918.5,4898.75,4905.25,1453.0,1462.75,1443.0,1449.5,long_file_only,False,1453.5,4909.25,-4.0,-0.5,-0.0027519779841761265,-0.0003439972480220158,-0.002751977984176146,-1.951563910473908e-17,-8.0,-80.0
2009-06-19,4902.5,4932.5,4901.5,4919.75,1446.75,1476.75,1445.75,1464.0,long_file_only,False,1449.5,4905.25,14.5,-2.75,0.010003449465332874,-0.0018972059330803726,0.010003449465332936,6.245004513516506e-17,29.0,290.0
2009-06-22,4919.5,4926.25,4877.0,4883.75,1463.75,1470.5,1421.25,1428.0,long_file_only,False,1464.0,4919.75,-36.0,-0.25,-0.02459016393442623,-0.00017076502732240437,-0.024590163934426257,-2.7755575615628914e-17,-72.0,-720.0
2009-06-23,4883.5,4890.0,4867.75,4879.75,1427.75,1434.25,1412.0,1424.0,long_file_only,False,1428.0,4883.75,-4.0,-0.25,-0.0028011204481792717,-0.00017507002801120448,-0.0028011204481792618,9.974659986866641e-18,-8.0,-80.0
2009-06-24,4880.0,4912.75,4875.75,4903.0,1424.25,1457.0,1420.0,1447.25,long_file_only,False,1424.0,4879.75,23.25,0.25,0.016327247191011238,0.00017556179775280898,0.016327247191011196,-4.163336342344337e-17,46.5,465.0
2009-06-25,4902.0,4932.5,4888.5,4928.75,1446.25,1476.75,1432.75,1473.0,long_file_only,False,1447.25,4903.0,25.75,-1.0,0.017792364829849715,-0.0006909656244601831,0.017792364829849694,-2.0816681711721685e-17,51.5,515.0
2009-06-26,4929.25,4937.75,4919.5,4932.5,1473.5,1482.0,1463.75,1476.75,long_file_only,False,1473.0,4928.75,3.75,0.5,0.0025458248472505093,0.00033944331296673454,0.002545824847250522,1.2576745200831851e-17,7.5,75.0
2009-06-29,4931.75,4948.25,4922.5,4937.25,1476.0,1492.5,1466.75,1481.5,long_file_only,False,1476.75,4932.5,4.75,-0.75,0.003216522769595395,-0.0005078720162519045,0.003216522769595498,1.0278236595162582e-16,9.5,95.0
2009-06-30,4936.75,4947.5,4921.5,4932.0,1481.0,1491.75,1465.75,1476.25,long_file_only,False,1481.5,4937.25,-5.25,-0.5,-0.003543705703678704,-0.0003374957813027337,-0.003543705703678679,2.5153490401663703e-17,-10.5,-105.0
2009-07-01,4932.25,4952.0,4930.0,4934.5,1476.5,1496.25,1474.25,1478.75,long_file_only,False,1476.25,4932.0,2.5,0.25,0.001693480101608806,0.00016934801016088062,0.0016934801016088574,5.139118297581291e-17,5.0,50.0
2009-07-02,4934.25,4935.0,4897.0,4901.0,1478.5,1479.25,1441.25,1445.25,long_file_only,False,1478.75,4934.5,-33.5,-0.25,-0.022654268808114962,-0.000169061707523246,-0.02265426880811494,2.0816681711721685e-17,-67.0,-670.0
2009-07-06,4898.5,4900.0,4878.0,4896.75,1442.75,1444.25,1422.25,1441.0,long_file_only,False,1445.25,4901.0,-4.25,-2.5,-0.002940667704549386,-0.0017298045320878741,-0.002940667704549371,1.474514954580286e-17,-8.5,-85.0
2009-07-07,4896.75,4902.5,4857.0,4863.75,1441.0,1446.75,1401.25,1408.0,long_file_only,False,1441.0,4896.75,-33.0,0.0,-0.022900763358778626,0.0,-0.022900763358778664,-3.8163916471489756e-17,-66.0,-660.0
