date,open,high,low,close,volume,adjclose
2011-01-03,91.69999694824219,91.72000122070312,91.69999694824219,91.72000122070312,126850,73.9006576538086
2011-01-04,91.72000122070312,91.72000122070312,91.69999694824219,91.72000122070312,156750,73.9006576538086
2011-01-05,91.69999694824219,91.72000122070312,91.69999694824219,91.72000122070312,184350,73.9006576538086
2011-01-06,91.72000122070312,91.72000122070312,91.69999694824219,91.72000122070312,64950,73.9006576538086
2011-01-07,91.69999694824219,91.72000122070312,91.69999694824219,91.69999694824219,124600,73.88451385498047
2011-01-10,91.69999694824219,91.72000122070312,91.69999694824219,91.72000122070312,150550,73.9006576538086
2011-01-11,91.72000122070312,91.72000122070312,91.69999694824219,91.72000122070312,127300,73.9006576538086
2011-01-12,91.69999694824219,91.72000122070312,91.69999694824219,91.69999694824219,69400,73.88451385498047
2011-01-13,91.69999694824219,91.72000122070312,91.69999694824219,91.69999694824219,94600,73.88451385498047
2011-01-14,91.69999694824219,91.72000122070312,91.69999694824219,91.69999694824219,199450,73.88451385498047
2011-01-18,91.69999694824219,91.72000122070312,91.69999694824219,91.69999694824219,426600,73.88451385498047
2011-01-19,91.72000122070312,91.72000122070312,91.69999694824219,91.72000122070312,150850,73.9006576538086
2011-01-20,91.72000122070312,91.72000122070312,91.69999694824219,91.72000122070312,99650,73.9006576538086
2011-01-21,91.69999694824219,91.72000122070312,91.69999694824219,91.69999694824219,55100,73.88451385498047
2011-01-24,91.69999694824219,91.72000122070312,91.69999694824219,91.69999694824219,312100,73.88451385498047
2011-01-25,91.72000122070312,91.72000122070312,91.69999694824219,91.72000122070312,443100,73.9006576538086
2011-01-26,91.72000122070312,91.72000122070312,91.69999694824219,91.69999694824219,87800,73.88451385498047
2011-01-27,91.69999694824219,91.72000122070312,91.69999694824219,91.72000122070312,89000,73.9006576538086
2011-01-28,91.69999694824219,91.72000122070312,91.69999694824219,91.69999694824219,158550,73.88451385498047
2011-01-31,91.69999694824219,91.72000122070312,91.69999694824219,91.69999694824219,87250,73.88451385498047
2011-02-01,91.69999694824219,91.72000122070312,91.69999694824219,91.69999694824219,787600,73.88451385498047
2011-02-02,91.69999694824219,91.72000122070312,91.69999694824219,91.69999694824219,283550,73.88451385498047
2011-02-03,91.72000122070312,91.72000122070312,91.69999694824219,91.69999694824219,91000,73.88451385498047
2011-02-04,91.69999694824219,91.72000122070312,91.69999694824219,91.72000122070312,101000,73.9006576538086
2011-02-07,91.72000122070312,91.72000122070312,91.69999694824219,91.69999694824219,131550,73.88451385498047
2011-02-08,91.72000122070312,91.72000122070312,91.69999694824219,91.69999694824219,155400,73.88451385498047
2011-02-09,91.72000122070312,91.72000122070312,91.69999694824219,91.72000122070312,147700,73.9006576538086
2011-02-10,91.69999694824219,91.72000122070312,91.69999694824219,91.69999694824219,148650,73.88451385498047
2011-02-11,91.72000122070312,91.72000122070312,91.69999694824219,91.69999694824219,138150,73.88451385498047
2011-02-14,91.72000122070312,91.72000122070312,91.69999694824219,91.69999694824219,74450,73.88451385498047
2011-02-15,91.72000122070312,91.72000122070312,91.69999694824219,91.72000122070312,193200,73.9006576538086
2011-02-16,91.72000122070312,91.72000122070312,91.69999694824219,91.72000122070312,136800,73.9006576538086
2011-02-17,91.69999694824219,91.72000122070312,91.69999694824219,91.72000122070312,68250,73.9006576538086
2011-02-18,91.69999694824219,91.72000122070312,91.69999694824219,91.69999694824219,93750,73.88451385498047
2011-02-22,91.72000122070312,91.72000122070312,91.69999694824219,91.69999694824219,144050,73.88451385498047
2011-02-23,91.72000122070312,91.72000122070312,91.69999694824219,91.72000122070312,493500,73.9006576538086
2011-02-24,91.72000122070312,91.72000122070312,91.69999694824219,91.72000122070312,126750,73.9006576538086
2011-02-25,91.72000122070312,91.72000122070312,91.69999694824219,91.72000122070312,91350,73.9006576538086
2011-02-28,91.72000122070312,91.72000122070312,91.69999694824219,91.69999694824219,145850,73.88451385498047
2011-03-01,91.72000122070312,91.72000122070312,91.69999694824219,91.69999694824219,138400,73.88451385498047
2011-03-02,91.72000122070312,91.72000122070312,91.69999694824219,91.72000122070312,128000,73.9006576538086
2011-03-03,91.72000122070312,91.72000122070312,91.69999694824219,91.69999694824219,139950,73.88451385498047
2011-03-04,91.69999694824219,91.72000122070312,91.69999694824219,91.72000122070312,132300,73.9006576538086
2011-03-07,91.72000122070312,91.72000122070312,91.69999694824219,91.69999694824219,95850,73.88451385498047
2011-03-08,91.72000122070312,91.72000122070312,91.69999694824219,91.69999694824219,1178800,73.88451385498047
2011-03-09,91.72000122070312,91.72000122070312,91.69999694824219,91.69999694824219,159800,73.88451385498047
2011-03-10,91.69999694824219,91.72000122070312,91.69999694824219,91.69999694824219,140200,73.88451385498047
2011-03-11,91.69999694824219,91.72000122070312,91.69999694824219,91.72000122070312,77750,73.9006576538086
2011-03-14,91.69999694824219,91.73999786376953,91.69999694824219,91.72000122070312,929650,73.9006576538086
2011-03-15,91.73999786376953,91.73999786376953,91.69999694824219,91.73999786376953,754300,73.91674041748047
2011-03-16,91.72000122070312,91.73999786376953,91.72000122070312,91.73999786376953,122300,73.91674041748047
2011-03-17,91.73999786376953,91.73999786376953,91.72000122070312,91.73999786376953,595450,73.91674041748047
2011-03-18,91.72000122070312,91.73999786376953,91.72000122070312,91.73999786376953,222750,73.91674041748047
2011-03-21,91.72000122070312,91.73999786376953,91.72000122070312,91.73999786376953,102350,73.91674041748047
2011-03-22,91.69999694824219,91.72000122070312,91.69999694824219,91.69999694824219,117100,73.88451385498047
2011-03-23,91.69999694824219,91.72000122070312,91.69999694824219,91.72000122070312,156950,73.9006576538086
2011-03-24,91.69999694824219,91.72000122070312,91.69999694824219,91.69999694824219,557950,73.88451385498047
2011-03-25,91.69999694824219,91.72000122070312,91.69999694824219,91.69999694824219,1271900,73.88451385498047
2011-03-28,91.69999694824219,91.72000122070312,91.69999694824219,91.72000122070312,733950,73.9006576538086
2011-03-29,91.72000122070312,91.72000122070312,91.69999694824219,91.69999694824219,240950,73.88451385498047
2011-03-30,91.72000122070312,91.72000122070312,91.69999694824219,91.72000122070312,589950,73.9006576538086
2011-03-31,91.69999694824219,91.72000122070312,91.69999694824219,91.69999694824219,145200,73.88451385498047
2011-04-01,91.72000122070312,91.72000122070312,91.69999694824219,91.69999694824219,148850,73.88451385498047
2011-04-04,91.69999694824219,91.73999786376953,91.69999694824219,91.69999694824219,144700,73.88451385498047
2011-04-05,91.72000122070312,91.72000122070312,91.69999694824219,91.69999694824219,165000,73.88451385498047
