rule,date,equity,pre_rebalance_leverage,post_rebalance_leverage,contracts_fractional,rebalanced
Daily,2024-05-14,86.87514077908395,2.961336909959031,3.0,0.007076443723520278,True
Daily,2024-05-15,90.79889537014884,2.9134961704081648,3.0,0.007286548506973572,True
Daily,2024-05-16,90.21803629078555,3.0125712161823395,3.0,0.007256142329017604,True
Daily,2024-05-17,90.0108533367433,3.0045271503192645,3.0,0.007245208945687068,True
Daily,2024-05-20,91.87604466137554,2.9592448379545027,3.0,0.007344991045784966,True
Daily,2024-05-21,92.41560519093439,2.9882469012066406,3.0,0.0073738796912856406,True
Daily,2024-05-22,92.24533871895619,3.003538958479485,3.0,0.007365191322524348,True
Daily,2024-05-23,90.9538848255699,3.027940115539381,3.0,0.007297229510642768,True
Daily,2024-05-24,93.58436965696875,2.9437074748226593,3.0,0.007436774448265158,True
Daily,2024-05-28,94.53650987485186,2.9799328666529523,3.0,0.00748685434979424,True
Daily,2024-05-29,92.48798675306897,3.044145635939523,3.0,0.007378281375309646,True
Daily,2024-05-30,89.60569110209556,3.0641802037613735,3.0000000000000004,0.007223740985845987,True
Daily,2024-05-31,89.39537710838282,3.004552875369423,3.0,0.007212794667450606,True
Daily,2024-06-03,90.20275084707649,2.981983837631706,3.0000000000000004,0.007256371992792907,True
Daily,2024-06-04,91.01125588109568,2.982079772957122,3.0,0.007299977745662987,True
Daily,2024-06-05,96.46806897815695,2.886791494639338,3.0,0.0075862539007948105,True
Daily,2024-06-06,96.26301097228146,3.0041839425583743,3.0,0.007575688485640126,True
Daily,2024-06-07,95.95147088192725,3.0061876517759636,3.0,0.007560095406384203,True
Daily,2024-06-10,97.05498145280214,2.9771070176837253,2.9999999999999996,0.007618230075181685,True
Daily,2024-06-11,99.08138542440322,2.9590197399088844,3.0,0.007723736992119157,True
Daily,2024-06-12,103.02467116691751,2.923296654310625,3.0,0.00792639739185886,True
Daily,2024-06-13,104.71304165342804,2.967676278341145,3.0,0.00801273115572718,True
Daily,2024-06-14,106.08371306057573,2.9737763623714426,3.0,0.008083389783894928,True
Daily,2024-06-17,110.08935540778306,2.9653342678615524,3.0,0.00817788726704756,True
Daily,2024-06-18,110.1634349789319,2.9985022843322855,3.0,0.008181972022944748,True
Daily,2024-06-20,107.4838896917726,3.049706761592259,3.0,0.00804861515800908,True
Daily,2024-06-21,106.72357994705006,3.0140192941147967,3.0000000000000004,0.008011178137172066,True
Daily,2024-06-24,103.02213088306846,3.0717045985457387,2.9999999999999996,0.007824168516365337,True
Daily,2024-06-25,106.4882375358183,2.9349016054175188,3.0000000000000004,0.007997714644255277,True
Daily,2024-06-26,107.14023234567311,2.987752794893441,3.0,0.008030498364447703,True
Daily,2024-06-27,107.59027523030802,2.9914817418185544,3.0,0.008053365245912426,True
Daily,2024-06-28,105.80652072597728,3.0334883236966226,3.0000000000000004,0.007964459776886722,True
Daily,2024-07-01,107.82007232549691,2.962404754543398,3.0000000000000004,0.008065535033325622,True
Daily,2024-07-02,111.10723463461221,2.940752310522826,3.0,0.008228032334921481,True
Daily,2024-07-03,113.70460934320965,2.954083972045755,3.0,0.008355922593381892,True
Daily,2024-07-05,117.22844839207336,2.9396514784738965,3.0,0.008527462511698655,True
Daily,2024-07-08,117.91162644890517,2.9882590704896876,3.0,0.008560967082048803,True
Daily,2024-07-09,118.232662714482,2.9945694149449698,3.0,0.008576492205514085,True
Daily,2024-07-10,122.04644031576764,2.93734979092275,3.0,0.008759418675996195,True
Daily,2024-07-11,114.03153450480941,3.140497012473216,3.0,0.00836754689579973,True
Daily,2024-07-12,115.4433027112036,2.975235954900084,2.9999999999999996,0.008437193240440722,True
Daily,2024-07-15,116.4693451620013,2.9822280896549955,2.9999999999999996,0.00848747277551476,True
Daily,2024-07-16,116.71123813610347,2.9958548469202233,3.0,0.008499216293045694,True
Daily,2024-07-17,106.52808689062539,3.1909533491329083,3.0,0.007990605342464712,True
Daily,2024-07-18,104.96596575162731,3.0296878082803866,3.0,0.00791230567119067,True
Daily,2024-07-19,102.04199492193557,3.0570802112504034,3.0,0.0077645712160961475,True
Daily,2024-07-22,106.53065780004334,2.9155773952815274,3.0,0.00798939986501,True
Daily,2024-07-23,105.31626902056182,3.023061750872402,2.999999999999999,0.007928451871058605,True
Daily,2024-07-24,93.89306393421028,3.2430945804386,3.0,0.007334154161473471,True
Daily,2024-07-25,90.79805087806847,3.0681735571680515,3.0,0.007171192266166605,True
Daily,2024-07-26,93.44758454197826,2.9429123670038235,3.0,0.007310301536570309,True
Daily,2024-07-29,93.9556504987699,2.9891849834662514,3.0,0.007336750562783807,True
Daily,2024-07-30,89.9566413575265,3.088833481284499,3.0,0.007125748869828489,True
Daily,2024-07-31,98.08072350943694,2.8341861309750453,3.0,0.007542640328329829,True
Daily,2024-08-01,90.824900494443,3.1596078133810757,3.0,0.007161623315766996,True
Daily,2024-08-02,84.16816323379891,3.157794290557509,3.0000000000000004,0.006803758563863839,True
Daily,2024-08-05,76.77928143344278,3.192470720288293,3.0,0.006393567077021868,True
Daily,2024-08-06,78.91082369291283,2.945822903724659,3.0,0.006511152183253713,True
Daily,2024-08-07,76.15522979258245,3.0722148963122686,3.0,0.006358102284188555,True
Daily,2024-08-08,83.26678793796258,2.829109594762304,3.0,0.0067421590481609615,True
Daily,2024-08-09,84.50340796325203,2.9705791959336323,3.0,0.006808933817408576,True
Daily,2024-08-12,84.84287452929995,2.9917685508347036,3.0,0.006827667683894414,True
Daily,2024-08-13,91.19616761989776,2.8605910479418037,3.0,0.007160409407846246,True
Daily,2024-08-14,91.35710969402247,2.996400089481739,3.0,0.0071690120084244675,True
Daily,2024-08-15,98.0496934873774,2.8634095915462185,3.0,0.007510988329706535,True
Daily,2024-08-16,98.45534582638155,2.9913776282869002,3.0000000000000004,0.00753263806483161,True
Daily,2024-08-19,102.25179541105668,2.9257431212936025,3.0,0.007723820327911522,True
Daily,2024-08-20,101.52195730787473,3.014225155682557,3.0,0.007687368987698432,True
Daily,2024-08-21,103.07516257569023,2.9697100452922967,3.0,0.00776577733562045,True
Daily,2024-08-22,97.93033509084168,3.1050711708496883,2.9999999999999996,0.007502994528942194,True
Daily,2024-08-23,101.14999067557403,2.9360336660816015,3.0,0.007666459634595003,True
Daily,2024-08-26,98.09856416385774,3.0621350800890843,3.0,0.0075108962544904794,True
Daily,2024-08-27,99.05253841210161,2.9805854474428557,3.0,0.007559819760511476,True
Daily,2024-08-28,95.46134533279086,3.075162412669918,3.0,0.0073750443840277236,True
Daily,2024-08-29,95.12946833550961,3.006977375214812,3.0,0.00735793136804117,True
Daily,2024-08-30,98.54801739009145,2.9302403246437936,3.0,0.0075331002438534965,True
Daily,2024-09-03,89.2843006333311,3.2072350630330444,3.0,0.007046349982900411,True
Daily,2024-09-04,88.67101132394255,3.013756346199934,3.0,0.007014186788973703,True
Daily,2024-09-05,88.69181891535486,2.999454353273495,3.0,0.007015462777073446,True
Daily,2024-09-06,81.63392046977188,3.172533306246532,3.0,0.006633937708323261,True
Daily,2024-09-09,84.73860331726716,2.9267232943202726,3.0,0.0068000323650657755,True
Daily,2024-09-10,87.09439692668316,2.9456730871581676,3.0,0.0069254450482413455,True
Daily,2024-09-11,92.73170919595161,2.878416728902166,3.0,0.0072179733171048414,True
Daily,2024-09-12,95.28331470632277,2.9463654161005493,3.0,0.007349366725860168,True
Daily,2024-09-13,96.54022009400714,2.973578667170258,2.9999999999999996,0.007414668534248701,True
Daily,2024-09-16,95.11258213661745,3.0298673506537472,3.0,0.007341577378939236,True
Daily,2024-09-17,95.2740240865584,3.0323279088626918,3.0000000000000004,0.007263308190530862,True
Daily,2024-09-18,93.90470755663948,3.0290112120078483,3.0,0.007193741801024448,True
Daily,2024-09-19,101.22180712670627,2.855271791741254,3.0,0.0075583786683621765,True
Daily,2024-09-20,100.34924405328891,3.017084961481846,3.0000000000000004,0.007515577550706296,True
Daily,2024-09-23,101.13480207848059,2.9843890355581872,3.0000000000000004,0.007554890593511997,True
Daily,2024-09-24,102.46850098250788,2.973892333865827,3.0,0.007621214635929235,True
Daily,2024-09-25,102.85382983315021,2.992354609999841,3.0,0.007640686645687665,True
Daily,2024-09-26,105.21098166334485,2.9551919050097437,3.0,0.007756538551085201,True
Daily,2024-09-27,103.29936380337753,3.0367823873401436,2.9999999999999996,0.007662589110850643,True
Daily,2024-09-30,103.91646050186594,2.9880469922170767,3.0000000000000004,0.007693241569636569,True
Daily,2024-10-01,99.52808259796583,3.088022924629942,2.9999999999999996,0.007473948630635731,True
Daily,2024-10-02,100.0551709843907,2.989387597672377,3.0,0.007500481339176453,True
Daily,2024-10-03,99.77791113170854,3.0054046108973633,3.0,0.007486993244084631,True
Daily,2024-10-04,103.34256588810715,2.930859763253449,2.9999999999999996,0.0076636146204828,True
Daily,2024-10-07,99.76358069167347,3.071596471204955,2.9999999999999996,0.007484981857798961,True
Daily,2024-10-08,104.34064709771754,2.9122668579626967,3.0,0.00771046977099669,True
Daily,2024-10-09,106.89328760011209,2.95216288508326,3.0,0.007835410921893524,True
Daily,2024-10-10,106.37253543526246,3.009714596470721,3.0,0.007810120199850399,True
Daily,2024-10-11,106.72961537966196,2.992926705840557,2.9999999999999996,0.007828578145207479,True
Daily,2024-10-14,109.37125308004808,2.95177033040716,3.0,0.007956491124559435,True
Daily,2024-10-15,104.98346386123865,3.083360683730415,3.0,0.007741382154746729,True
Daily,2024-10-16,105.09958459355985,2.997790272287559,3.0000000000000004,0.007747088473443563,True
Daily,2024-10-17,105.40230638671926,2.994103325370505,3.0,0.007762345815989734,True
Daily,2024-10-18,107.219966333819,2.9658657050272623,3.0000000000000004,0.007851683037602388,True
Daily,2024-10-21,107.80173754465905,2.9890540497705436,2.9999999999999996,0.007880435990983628,True
Daily,2024-10-22,108.1646390214507,2.9932132643586495,3.0,0.00789830389115841,True
Daily,2024-10-23,103.08602961943583,3.0985314774613717,2.9999999999999996,0.0076471424756634964,True
Daily,2024-10-24,105.53733200567542,2.953470065573761,3.0,0.0077676180620214735,True
Daily,2024-10-25,107.4110323929931,2.964806448676304,2.9999999999999996,0.007859823091139199,True
Daily,2024-10-28,107.38352301217412,3.0005123575767922,3.0,0.007858480973716211,True
Daily,2024-10-29,110.5359301161804,2.9428087555163143,3.0,0.008011204559914506,True
Daily,2024-10-30,107.95253025618555,3.047785585873811,2.9999999999999996,0.007885598577254571,True
Daily,2024-10-31,99.87716592390666,3.1615531308614275,3.0,0.007482650062350194,True
Daily,2024-11-01,101.87549929731635,2.960470739465254,3.0,0.007582561073076279,True
Daily,2024-11-04,100.87107793096814,3.0197619543243115,3.0000000000000004,0.007532939206235797,True
Daily,2024-11-05,104.72417633495775,2.926414347883424,3.0,0.007722357442326084,True
Daily,2024-11-06,113.27083954054206,2.8489404166941,2.9999999999999996,0.008131820585374417,True
Daily,2024-11-07,118.65912028145874,2.9091039704327706,3.0,0.008385902327338985,True
Daily,2024-11-08,118.81354743772444,2.9970183135999084,3.0,0.008394245329718535,True
Daily,2024-11-11,118.57783216933626,3.004052200756849,3.0,0.008382922235109962,True
Daily,2024-11-12,118.11323177287933,3.0077905419170685,3.0,0.008361209450875151,True
Daily,2024-11-13,117.62952936410774,3.008071397245189,3.0,0.008338774264333354,True
Daily,2024-11-14,115.16542156899723,3.0427924938152415,3.0000000000000004,0.008221501414851017,True
Daily,2024-11-15,106.6724130841946,3.159005965068352,3.0,0.00780767890826676,True
Daily,2024-11-18,108.8629675052263,2.959679429021409,3.0000000000000004,0.007914045181759734,True
Daily,2024-11-19,111.01331948640518,2.961030488663445,3.0000000000000004,0.008018200297557886,True
Daily,2024-11-20,110.72111075272144,3.005201751373133,3.0000000000000004,0.00800432146749637,True
Daily,2024-11-21,112.018323014576,2.9767632565883173,2.9999999999999996,0.00806680354890247,True
Daily,2024-11-22,112.37077725765984,2.993497800732964,3.0,0.00808432551404644,True
Daily,2024-11-25,112.87254083373274,2.9910328334563427,3.0000000000000004,0.00810856245737475,True
Daily,2024-11-26,114.70913023032813,2.9679783223374177,3.0,0.008196046173600981,True
Daily,2024-11-27,111.7759379930296,3.0522545741784772,2.9999999999999996,0.008055729927907769,True
Daily,2024-11-29,114.7015378686369,2.948835201062706,2.9999999999999996,0.008195503694141298,True
Daily,2024-12-02,118.40399140683984,2.9372691801375344,3.0,0.008370533844389657,True
Daily,2024-12-03,119.4853173521681,2.9817473804641677,3.0000000000000004,0.008421773654500489,True
Daily,2024-12-04,123.78991822755765,2.93037641363871,3.0000000000000004,0.008621868796756041,True
Daily,2024-12-05,122.70861093850272,3.017547712812545,2.9999999999999996,0.008571730707170738,True
Daily,2024-12-06,125.89297920209972,2.9491053459702976,3.0000000000000004,0.008719658711632614,True
Daily,2024-12-09,122.8853599814852,3.048873647345165,3.0,0.008579882002547404,True
Daily,2024-12-10,121.55688511106221,3.0217049255125152,3.0,0.008518252656081724,True
Daily,2024-12-11,128.18112387588263,2.896565947417876,3.0,0.008822432643394771,True
Daily,2024-12-12,125.69034900722411,3.039480696474512,3.0000000000000004,0.008707835506533626,True
Daily,2024-12-13,128.23629525300134,2.96006376926408,3.0,0.00882531882956549,True
Daily,2024-12-16,133.79763492465995,2.916793047370023,3.0,0.009077077481574831,True
Daily,2024-12-17,132.11032199673613,3.0663833438783943,3.0,0.008880570167160554,True
Daily,2024-12-18,117.67495519001665,3.2453430601848936,3.0,0.008209212402945108,True
Daily,2024-12-19,115.67112602611768,3.03454730652377,3.0,0.008115753264379836,True
Daily,2024-12-20,118.75093544650927,2.9478233938643514,3.0,0.008259402460749955,True
Daily,2024-12-23,121.83582226559938,2.949359937632052,2.9999999999999996,0.008401215147088322,True
Daily,2024-12-24,126.4800791242411,2.9264081608589922,3.0,0.008612484676049737,True
Daily,2024-12-26,126.14630757008518,3.005138499915184,2.9999999999999996,0.008597758149542337,True
Daily,2024-12-27,120.86130424123127,3.087149462419931,3.0,0.008355045572820559,True
Daily,2024-12-30,116.14488101537407,3.0812162048748903,3.0000000000000004,0.00813481919211165,True
Daily,2024-12-31,113.07504203205967,3.0541441591045437,3.0,0.007990604341181519,True
Daily,2025-01-02,112.1493161771467,3.016355750663536,2.9999999999999996,0.007947276450488722,True
Daily,2025-01-03,117.70553996761504,2.905514452318694,3.0,0.008205717005619992,True
Daily,2025-01-06,121.45662835105543,2.938155222174886,3.0,0.008378437882065954,True
Daily,2025-01-07,115.02701861883408,3.1116400424926915,3.0,0.008077834615491808,True
Daily,2025-01-08,115.06077382381557,2.999260304421003,3.0,0.008079826819550969,True
Daily,2025-01-10,110.47254885783329,3.0741689622497153,2.999999999999999,0.00788488881265464,True
Daily,2025-01-13,109.39674942211776,3.01959131424588,3.0,0.007833731116646656,True
Daily,2025-01-14,108.97862891974302,3.007520643618612,3.0,0.007814141990946941,True
Daily,2025-01-15,116.50082565210425,2.870788103101171,3.0,0.008165850327830581,True
Daily,2025-01-16,114.04290470342725,3.0431051972074705,3.0,0.00805018209885485,True
Daily,2025-01-17,119.643237137428,2.906000774277995,2.9999999999999996,0.008310578066712603,True
Daily,2025-01-21,121.55051480373855,2.9686175304252695,3.0,0.008398432585071412,True
Daily,2025-01-22,126.45772360703506,2.9222369471402465,3.0,0.00862192156589862,True
Daily,2025-01-23,127.10867868526041,2.9897575038154995,3.0,0.00865145907809788,True
Daily,2025-01-24,124.94935199940691,3.034257956389754,3.0,0.008553780729036927,True
Daily,2025-01-27,113.79109312046039,3.196041845484924,3.0,0.008029100815235815,True
Daily,2025-01-28,118.98190679751035,2.912746167602038,3.0000000000000004,0.008269619479248232,True
Daily,2025-01-29,118.02337858224554,3.016166620458105,3.0,0.008225294408296531,True
Daily,2025-01-30,119.70224314580737,2.97187305068544,2.9999999999999996,0.00830314175741736,True
Daily,2025-01-31,119.13998102798695,3.009209866236481,3.0000000000000004,0.008277729496947807,True
Daily,2025-02-03,116.11276909882642,3.05194340393969,2.9999999999999996,0.00813684436572014,True
Daily,2025-02-04,120.42936503484096,2.9283132326610586,3.0,0.008336038926743413,True
Daily,2025-02-05,121.9850424847126,2.9744173788430244,3.0,0.00840773623705688,True
Daily,2025-02-06,123.83267381913346,2.9700062087238166,2.9999999999999996,0.008492645112014365,True
Daily,2025-02-07,119.07803175900885,3.0797045390087554,3.0,0.008272850532682435,True
Daily,2025-02-10,123.31900371126932,2.9311431932324448,3.0,0.008467191795798136,True
Daily,2025-02-11,122.31655080705562,3.0163144666839976,3.0000000000000004,0.008421394940070614,True
Daily,2025-02-12,122.62910539653957,2.9948259138924844,3.0,0.008435944374267505,True
Daily,2025-02-13,127.85364781413841,2.9181200556037963,3.0,0.008672649733585412,True
Daily,2025-02-14,129.32293561488305,2.9770481273693177,3.0000000000000004,0.008739512459191287,True
Daily,2025-02-18,129.97205058297766,2.98985858881729,3.0,0.008769156332555926,True
Daily,2025-02-19,130.30207963738889,2.9948580025816933,2.9999999999999996,0.00878421246516183,True
Daily,2025-02-20,128.411138437399,3.029298528418787,2.9999999999999996,0.008699254018137611,True
Daily,2025-02-21,120.39192319027133,3.1329892849149155,3.0000000000000004,0.008329987651113716,True
Daily,2025-02-24,116.08583116084647,3.0741119083954103,3.0,0.00812916500700364,True
Daily,2025-02-25,111.67575914454699,3.078979933516124,3.0,0.007920641104393611,True
Daily,2025-02-26,112.29489239188372,2.988820230454515,3.0,0.00795026849425712,True
Daily,2025-02-27,103.06057118408052,3.1791255015059274,3.0,0.007502316429934401,True
Daily,2025-02-28,107.7847246537128,2.912188328359876,2.9999999999999996,0.007728534954495527,True
Daily,2025-03-03,100.82438278642121,3.137923212829381,3.0,0.007388837549845826,True
Daily,2025-03-04,99.80102878576757,3.020507884800474,3.0,0.007338670678888737,True
Daily,2025-03-05,103.71315123418104,2.9244821466625117,3.0,0.007528174539137264,True
Daily,2025-03-06,95.05171989028247,3.182170307595343,3.0,0.0070972077023992285,True
Daily,2025-03-07,97.07574382223899,2.9579940748230333,2.9999999999999996,0.007197993832516886,True
Daily,2025-03-10,85.89663583208903,3.2602155641859087,3.0,0.006623482733707756,True
Daily,2025-03-11,85.1911311524409,3.016486336383509,3.0,0.006587282680997029,True
Daily,2025-03-12,88.0896836575893,2.9341144141117885,3.0,0.006735200218486834,True
Daily,2025-03-13,83.12508504917265,3.1192959123942194,3.0,0.006477615854005869,True
Daily,2025-03-14,89.13697733419238,2.8649561053756725,3.0000000000000004,0.006782947747630306,True
Daily,2025-03-17,90.77536619764882,2.963749519912187,2.9999999999999996,0.006865911949095426,True
Daily,2025-03-18,86.1546074559076,3.1401798403485235,3.0,0.006559412802612022,True
Daily,2025-03-19,89.43130750345316,2.9266450078426813,3.0000000000000004,0.0067238214252508515,True
Daily,2025-03-20,88.47995678070062,3.021351545168772,3.0,0.006676304949686278,True
Daily,2025-03-21,89.59207437085861,2.974944469954918,3.0,0.006732534019151742,True
Daily,2025-03-24,95.15651373768753,2.8830465903328886,3.0,0.0070056453909484425,True
Daily,2025-03-25,96.76468008264436,2.966685064630137,3.0,0.007084316573881277,True
Daily,2025-03-26,91.5009397011924,3.114976847754178,3.0,0.006822827507359063,True
Daily,2025-03-27,89.79187787358654,3.037914582229835,3.0,0.006737675457304426,True
Daily,2025-03-28,82.62507687381151,3.173248518073658,3.0,0.00636982141700762,True
Daily,2025-03-31,82.40213312421623,3.0054111159782524,3.0,0.0063583528221571725,True
Daily,2025-04-01,84.51398173515612,2.9498628592037432,3.0,0.006466422127712219,True
Daily,2025-04-02,86.50578755432257,2.9538733074733763,3.0,0.006567399601755433,True
Daily,2025-04-03,72.29289432204635,3.393126597372394,3.0,0.005806502716557496,True
Daily,2025-04-04,59.10828852257138,3.445887326167893,3.0,0.005055158947708368,True
Daily,2025-04-07,59.35799613408178,2.991510029677737,3.0,0.005069505598401359,True
Daily,2025-04-08,56.127175872528696,3.1149718760469334,2.9999999999999996,0.004882392971876363,True
Daily,2025-04-09,76.09616312750302,2.475164412126397,3.0,0.005917658982114161,True
Daily,2025-04-10,66.58270324529222,3.2856871867131154,3.0,0.005403124502579909,True
Daily,2025-04-11,70.09455477662802,2.8994909634879384,3.0,0.005590420426156695,True
Daily,2025-04-14,71.5173167750849,2.9602120979194084,3.0,0.005665560684066456,True
Daily,2025-04-15,71.81723937191514,2.9914947413609134,3.0,0.005681668704678087,True
Daily,2025-04-16,65.2883120937317,3.199926486159284,3.0,0.00532668678101182,True
Daily,2025-04-17,65.26031954555923,3.0005522109566622,3.0,0.005325706476522385,True
Daily,2025-04-21,60.3812607421698,3.1615319629188443,3.0000000000000004,0.005053600475010376,True
Daily,2025-04-22,65.0583679817919,2.856218119675824,3.0,0.005307998475533743,True
Daily,2025-04-23,69.51708879512434,2.87157028764809,3.0,0.0055453963620871365,True
Daily,2025-04-24,75.26211942624661,2.8473327438844684,3.0,0.005842727416383911,True
Daily,2025-04-25,77.77779353294814,2.935005882175413,3.0,0.005972111454904453,True
Daily,2025-04-28,77.69713061315124,3.0019999856116732,3.0,0.005968132728376018,True
Daily,2025-04-29,79.05786487522097,2.9655762455963766,3.0,0.006037409495613047,True
Daily,2025-04-30,79.26314617120597,2.9947439712562014,3.0,0.006048005659476001,True
Daily,2025-05-01,81.8443157729157,2.936756384926679,3.0,0.006178250627649865,True
Daily,2025-05-02,85.87371702271881,2.9059255919954263,3.0000000000000004,0.006378261003655722,True
Daily,2025-05-05,84.09099307219704,3.0423998786407767,3.0,0.006289371474572839,True
Daily,2025-05-06,81.85192206617789,3.054557277549938,3.0,0.0061770373606654504,True
Daily,2025-05-07,82.89584138013035,2.9748137108792845,3.0,0.006229335307359127,True
Daily,2025-05-08,85.23865211287796,2.944876406690849,3.0,0.006345938960160658,True
Daily,2025-05-09,85.1154063838493,3.0026664216282875,3.0,0.00634030365256429,True
Daily,2025-05-12,95.4120595156137,2.78416453467123,3.0,0.006831820002311382,True
Daily,2025-05-13,99.92610292523936,2.9094993550972283,3.0,0.007044325330757544,True
Daily,2025-05-14,101.53925342598284,2.968226071271651,3.0,0.007119732623067629,True
Daily,2025-05-15,101.65737632378773,2.997599654382384,3.0,0.007125433790992236,True
Daily,2025-05-16,103.19593955518882,2.969876136010701,3.0,0.007197708050440957,True
Daily,2025-05-19,103.49824329330734,2.9941582827205706,3.0,0.007211751054023367,True
Daily,2025-05-20,102.3636323897258,3.022015225183179,3.0,0.0071592138192350385,True
Daily,2025-05-21,98.21161526120095,3.0844762417819287,3.0,0.006963140505597571,True
Daily,2025-05-22,98.52608358528747,2.9934637620101747,3.0000000000000004,0.006978344545839775,True
Daily,2025-05-23,95.71861273955548,3.058355583302388,2.9999999999999996,0.006845192806166064,True
Daily,2025-05-27,102.36529495434273,2.870137975614649,3.0,0.007154909831155569,True
Daily,2025-05-28,101.21751708902073,3.02260296166149,3.0000000000000004,0.007101405565244267,True
Daily,2025-05-29,101.63360043450722,2.9917358116521795,3.0,0.007121022054406466,True
Daily,2025-05-30,101.2045873109391,3.008249176173057,2.9999999999999996,0.007101494893583386,True
Daily,2025-06-02,103.45778857092336,2.9563195559904196,3.0,0.007206421456564352,True
Daily,2025-06-03,105.94580722746748,2.952879179075842,3.0,0.007321418540551057,True
Daily,2025-06-04,106.83169887087416,2.983415191319246,3.0,0.007362118315131567,True
Daily,2025-06-05,104.1267133361144,3.0518792520389644,3.0,0.007236968805577343,True
Daily,2025-06-06,107.15104081615601,2.943320579772686,3.0,0.007376330857717434,True
Daily,2025-06-09,107.63959053867877,2.990769530172847,3.0,0.007399096570264105,True
Daily,2025-06-10,109.7345403831266,2.9617412686482214,3.0,0.007494675495717241,True
Daily,2025-06-11,108.61033905876901,3.0207015526164462,3.0,0.007443312785295421,True
Daily,2025-06-12,109.28858024423255,2.9875117290144684,3.0,0.007474427008610456,True
Daily,2025-06-13,105.01168566155205,3.0811497932243705,3.0,0.007277569261689736,True
Daily,2025-06-16,109.48739075749124,2.947023829306391,3.0,0.0074083920082206245,True
Daily,2025-06-17,106.35878277662195,3.058678384353323,2.9999999999999996,0.007266267724764661,True
Daily,2025-06-18,106.21881324957812,3.002482458775259,2.9999999999999996,0.00726025995941569,True
Daily,2025-06-20,104.7754937710309,3.027398068770474,3.0,0.007194554327998551,True
Daily,2025-06-23,108.08350957186629,2.938635053360876,3.0,0.007344791915998797,True
Daily,2025-06-24,113.06695088687147,2.9118497266280516,2.9999999999999996,0.007567140414733007,True
Daily,2025-06-25,113.80586238909338,2.9869382347671882,3.0,0.007600231226732562,True
Daily,2025-06-26,116.98029652135632,2.9456506242511193,3.0,0.007740460967258929,True
Daily,2025-06-27,118.28971298131908,2.9775555837962555,3.0,0.007798807527942273,True
Daily,2025-06-30,120.5098773987988,2.963077455439251,3.0000000000000004,0.007895987511524061,True
Daily,2025-07-01,117.35797843258732,3.053591634676343,3.0000000000000004,0.007757410082466029,True
Daily,2025-07-02,119.69821806704066,2.9608213284265235,3.0,0.007860058972138553,True
Daily,2025-07-03,123.19592313025503,2.9428345587911364,3.0,0.008012742967821465,True
Daily,2025-07-07,120.35659697458087,3.047105422423661,3.0000000000000004,0.00788887339655759,True
Daily,2025-07-08,120.54592993609825,2.996858741533327,3.0000000000000004,0.00789714238501741,True
Daily,2025-07-09,123.01925235732816,2.959713144531486,3.0000000000000004,0.008004636259708375,True
Daily,2025-07-10,122.40560189449609,3.009873609583824,3.0000000000000004,0.007978377797214393,True
Daily,2025-07-11,121.55854481863368,3.013783623677705,3.0,0.00794188846325844,True
Daily,2025-07-14,122.78303712580326,2.979977950992437,3.0,0.007995248884925654,True
Daily,2025-07-15,123.13223679774343,2.9942517008005485,2.9999999999999996,0.008010597989595894,True
Daily,2025-07-16,123.46753613692228,2.9944157029570677,3.0,0.00802553698374465,True
Daily,2025-07-17,126.26844854424915,2.955635593220339,3.0,0.008146001153342812,True
Daily,2025-07-18,125.87111214352444,3.006007717955237,3.0000000000000004,0.008129720796808796,True
Daily,2025-07-21,127.80517720031624,2.969581467606484,3.0,0.008212996564153644,True
Daily,2025-07-22,125.91347300812546,3.0299714064096004,2.9999999999999996,0.008131756504480413,True
Daily,2025-07-23,127.29746424202334,2.9781794015381533,3.0,0.00819133645906009,True
Daily,2025-07-24,128.39100765930786,2.9829654204414955,2.9999999999999996,0.00823811406219492,True
Daily,2025-07-25,129.14143063170403,2.9881491638333237,3.0,0.008270785972036336,True
Daily,2025-07-28,130.30927506655453,2.9819995678184195,3.0,0.008320711439358561,True
Daily,2025-07-29,129.66599913784373,3.0098456954531745,3.0,0.008293493037129694,True
Daily,2025-07-30,130.14864823152035,2.992506889689867,3.0,0.008314259591886055,True
Daily,2025-07-31,128.23784301259045,3.0297246241945115,3.0,0.008232688402263457,True
Daily,2025-08-01,120.34980232937758,3.1307867496066324,3.0000000000000004,0.007888772753332229,True
Daily,2025-08-04,126.87170174351986,2.897112467515099,3.0000000000000004,0.00816893321379949,True
Daily,2025-08-05,124.18412271617983,3.0432837784502045,3.0,0.00805274874953613,True
Daily,2025-08-06,128.8963672650292,2.9266537882386245,3.0000000000000004,0.008254562376217302,True
Daily,2025-08-07,130.10978793433316,2.981347741955949,2.9999999999999996,0.008306205539245612,True
Daily,2025-08-08,133.75368695909248,2.945283768761122,3.0,0.008460514698798743,True
Daily,2025-08-11,132.47358930418312,3.019249606555959,3.0,0.00840657362057217,True
Daily,2025-08-12,137.53643207455386,2.9263018720766736,3.0,0.008618290922877048,True
Daily,2025-08-13,137.69348732566218,2.9976421919878593,3.0,0.008625069675672573,True
Daily,2025-08-14,137.42798310240173,3.0037875142195167,3.0,0.008614194214646688,True
Daily,2025-08-15,135.2899655585421,3.0313006325176484,3.0,0.008525245687187578,True
Daily,2025-08-18,135.18339998745225,3.0015766073511942,3.0,0.00852076771884646,True
Daily,2025-08-19,129.60930514889105,3.085861123130603,3.0,0.00828368553754177,True
